-1.517000049352645874e-01,-2.967599928379058283e-01,-1.057400032877921919e-01,1.686300039291381836e-01,3.880299925804137628e-01,1.470399945974349976e-01,-3.110499978065490723e-01,-2.767699956893920343e-01,-7.771599888801573597e-01,-3.715899884700775146e-01,5.522699952125549316e-01,1.055299997329711914e+00,9.788200259208680309e-01,5.660099983215330921e-01,-1.352999955415725430e-01,5.530900135636329651e-02,3.845500051975250244e-01,6.034100055694580078e-01,5.897700190544128418e-01,4.149099886417388916e-01,2.089200019836425504e-01,8.416099846363066239e-02,1.193799972534179549e-01,-4.955999851226807196e-01,-5.654000043869018555e-01,-4.802399873733521063e-01,-5.339599847793580212e-01,-5.567499995231629528e-01,-1.444299966096878052e-01,3.283799886703491211e-01,7.230899930000306286e-01,1.100999951362609863e+00,9.051100015640257679e-01,7.731800079345702015e-01,-5.808399915695191540e-01,-1.010399982333183427e-01,-9.807600080966946687e-02,3.108899891376495361e-01,4.246299862861632746e-01,6.361299753189086914e-01,5.534200072288513184e-01,4.963999986648559015e-01
-1.613299995660781860e-01,-3.366500139236450195e-01,-1.731799989938735962e-01,1.078300029039382796e-01,3.900699913501740057e-01,2.999100089073181152e-01,-1.331000030040740689e-01,-1.846500039100646695e-01,-7.785999774932861328e-01,-5.602800250053404651e-01,3.551900088787078857e-01,1.024899959564208762e+00,9.849900007247923694e-01,7.794600129127502441e-01,-1.465100049972533902e-01,7.603399921208620071e-03,3.176800012588500421e-01,5.787000060081481934e-01,6.151400208473205566e-01,4.686999917030335028e-01,2.771799862384796143e-01,1.069099977612495422e-01,1.054999977350234847e-01,-4.549100100994111218e-01,-5.328599810600280762e-01,-5.249699950218200684e-01,-5.699200034141540527e-01,-5.857200026512145996e-01,-2.331999987363815585e-01,1.971299946308135986e-01,5.931299924850463867e-01,1.107599973678588867e+00,1.027600049972533958e+00,9.251999855041506127e-01,-3.502300083637236994e-01,-1.218400001525878767e-01,-1.159500032663345059e-01,2.432699948549270630e-01,3.468500077724456787e-01,5.658400058746336780e-01,5.773400068283081055e-01,5.342100262641906738e-01
-1.654900014400481900e-01,-3.700999915599823553e-01,-2.399799972772598544e-01,4.034600034356116555e-02,3.571200072765350342e-01,4.190100133419036865e-01,7.295499742031097412e-02,-8.603300154209136963e-02,-7.458099722862243652e-01,-7.340700030326843262e-01,1.349399983882904053e-01,9.594299793243405983e-01,9.897099733352660023e-01,8.970800042152402565e-01,-1.520600020885467529e-01,-3.657700121402740479e-02,2.446999996900558472e-01,5.409600138664244495e-01,6.323099732398985706e-01,5.146200060844421387e-01,3.420599997043609619e-01,1.257899999618530273e-01,8.162499964237211747e-02,-4.045900106430054266e-01,-4.966000020503997248e-01,-5.616000294685363770e-01,-5.989400148391723633e-01,-6.095799803733824573e-01,-3.182699978351593018e-01,6.080900132656097412e-02,4.401099979877471924e-01,1.091199994087219238e+00,1.067700028419494629e+00,9.852600097656250000e-01,-7.434699684381486373e-02,-1.384699940681457520e-01,-1.239800006151199202e-01,1.720100045204162598e-01,2.585600018501281738e-01,5.252699851989746094e-01,5.944700241088868298e-01,5.660399794578553356e-01
-1.640100032091140747e-01,-3.961000144481657825e-01,-3.037900030612945557e-01,-3.222399950027465820e-02,3.001399934291840155e-01,4.876700043678284247e-01,2.821300029754638672e-01,1.471699960529804403e-02,-6.816300153732299805e-01,-8.799099922180173561e-01,-1.009199991822242876e-01,8.504199981689453125e-01,1.002300024032592773e+00,9.361699819564818226e-01,-1.515900045633315762e-01,-7.107400149106979370e-02,1.682800054550170898e-01,4.894999861717224121e-01,6.404600143432617188e-01,5.532199740409851074e-01,4.005799889564513605e-01,1.402200013399123868e-01,4.868600144982337258e-02,-3.459900021553039551e-01,-4.195199906826018732e-01,-5.905500054359436035e-01,-6.209200024604797363e-01,-6.280199885368347168e-01,-3.852599859237670898e-01,-7.687299698591232300e-02,2.687900066375731867e-01,1.069000005722045898e+00,1.068099975585937500e+00,9.945399761199952282e-01,2.269999980926513394e-01,-1.430899947881698608e-01,-1.214200034737586975e-01,9.992399811744689941e-02,1.628500074148178101e-01,4.678899943828583874e-01,6.042600274085998535e-01,5.923900008201599121e-01
-1.571500003337859830e-01,-4.140500128269196112e-01,-3.628199994564056396e-01,-1.082400009036064009e-01,2.311400026082991999e-01,5.024700164794921875e-01,4.616500139236449085e-01,1.135699972510337691e-01,-5.928800106048583984e-01,-9.823700189590454102e-01,-3.442899882793426514e-01,6.962400078773498535e-01,1.015400052070617676e+00,9.421200156211851917e-01,-1.501999944448471069e-01,-9.807600080966946687e-02,9.019400179386138916e-02,4.246299862861632746e-01,6.384900212287902832e-01,5.851299762725830078e-01,4.515799880027769886e-01,1.494500041007995605e-01,8.427700027823448181e-03,-2.805100083351135254e-01,-3.294900059700012207e-01,-6.114900112152099609e-01,-6.355800032615661621e-01,-6.401299834251403809e-01,-4.392899870872498114e-01,-2.128899991512298306e-01,8.516599982976913452e-02,1.037199974060058594e+00,1.065000057220458762e+00,9.959400296211240455e-01,5.185099840164184570e-01,-1.520799994468688687e-01,-1.082300022244453569e-01,3.012499958276748657e-02,6.411600112915039062e-02,3.929699957370758612e-01,6.053400039672851562e-01,6.135900020599365234e-01
-1.450099945068359097e-01,-4.232800006866455078e-01,-4.154300093650817316e-01,-1.853999942541122437e-01,1.586000025272369385e-01,4.694600105285643976e-01,5.816000103950500488e-01,2.068600058555603305e-01,-4.856500029563903809e-01,-1.028399944305419922e+00,-5.848399996757507324e-01,4.988999962806701105e-01,1.016600012779235840e+00,9.475799798965456322e-01,-1.386100053787231168e-01,-1.159500032663345059e-01,2.191199921071529041e-02,3.468500077724456787e-01,6.241700053215025745e-01,6.103900074958801270e-01,4.949499964714049183e-01,1.531399935483932495e-01,-3.753099963068961403e-02,-2.103800028562545499e-01,-2.293300032615661621e-01,-6.240699887275696911e-01,-6.416199803352355957e-01,-6.433600187301635742e-01,-4.786800146102905273e-01,-3.429299890995026190e-01,-1.050200015306472778e-01,9.844700098037721947e-01,1.065000057220458762e+00,1.004899978637695090e+00,7.515299916267395020e-01,-1.552699953317642212e-01,-8.508799970149992509e-02,-3.410099819302558899e-02,-3.223799914121627808e-02,3.001700043678284247e-01,5.959299802780151367e-01,6.290000081062316895e-01
-1.281999945640563965e-01,-4.237799942493439276e-01,-4.607299864292144775e-01,-2.608000040054320734e-01,8.598899841308593750e-02,4.038900136947631836e-01,6.334800124168395996e-01,2.919000089168548584e-01,-3.656400144100189209e-01,-1.023200035095214844e+00,-8.050000071525572620e-01,2.670100033283234198e-01,9.936199784278868519e-01,9.612299799919128418e-01,-1.216399967670440813e-01,-1.239800006151199202e-01,-4.058299958705902100e-02,2.585600018501281738e-01,5.955899953842163086e-01,6.290100216865539551e-01,5.317000150680540882e-01,1.509999930858611783e-01,-8.719100058078764481e-02,-1.381199955940246582e-01,-1.235200017690658292e-01,-6.274200081825256348e-01,-6.371700167655944824e-01,-6.337199807167053223e-01,-5.026199817657470703e-01,-4.634500145912169855e-01,-2.966299951076507568e-01,9.004600048065185547e-01,1.057700037956237793e+00,1.016100049018859863e+00,8.913499712944030762e-01,-1.525699943304061612e-01,-5.282099917531012795e-02,-8.940599858760832352e-02,-1.198100000619888306e-01,1.918800026178359985e-01,5.727800130844116211e-01,6.372399926185607910e-01
-1.072700023651123047e-01,-4.153600037097929798e-01,-4.978699982166290838e-01,-3.317799866199492853e-01,1.231699995696544821e-02,3.198499977588653564e-01,6.248300075531004749e-01,3.662000000476837158e-01,-2.362100034952163974e-01,-9.830200076103208229e-01,-9.771100282669068493e-01,8.863899856805801392e-03,9.332600235939023658e-01,9.773399829864501953e-01,-9.991499781608578767e-02,-1.214200034737586975e-01,-9.386699646711348100e-02,1.628500074148178101e-01,5.500100255012512207e-01,6.400600075721740723e-01,5.624899864196777344e-01,1.430100053548812866e-01,-1.386100053787231168e-01,-6.666699796915054321e-02,-1.746200025081634521e-02,-6.199700236320496716e-01,-6.194999814033508301e-01,-6.054000258445739746e-01,-5.097200274467468262e-01,-5.508300065994261585e-01,-4.842300117015839733e-01,7.798100113868713379e-01,1.029299974441528320e+00,1.017799973487854004e+00,9.429699778556823730e-01,-1.438300013542175293e-01,-1.319000031799078161e-02,-1.323699951171875000e-01,-1.923799961805343905e-01,7.242300361394880814e-02,5.325000286102293812e-01,6.352800130844116211e-01
-8.294200152158738570e-02,-3.982000052928925116e-01,-5.265200138092041016e-01,-3.964399993419647772e-01,-6.436999887228010697e-02,2.299499958753585538e-01,5.726100206375122070e-01,4.278399944305419922e-01,-1.004600003361702104e-01,-9.227799773216247559e-01,-1.075000047683715820e+00,-2.652199864387511652e-01,8.253399729728697620e-01,9.850999712944029651e-01,-7.430099695920945602e-02,-1.082300022244453569e-01,-1.347499936819076816e-01,6.411600112915039062e-02,4.852299988269804798e-01,6.418300271034240723e-01,5.878400206565856934e-01,1.293600052595138272e-01,-1.898500025272369385e-01,7.626700098626315594e-04,8.247999846935270829e-02,-6.001600027084350586e-01,-5.845800042152403675e-01,-5.510100126266479492e-01,-4.992699921131135143e-01,-6.401100158691406250e-01,-6.604899764060974121e-01,6.225000023841856800e-01,9.680899977684022106e-01,9.969999790191650391e-01,9.512799978256224476e-01,-1.293700039386748990e-01,3.220000118017196655e-02,-1.606200039386748990e-01,-2.432100027799606601e-01,-5.097499862313271263e-02,4.709399938583374023e-01,6.184200048446655273e-01
-5.609099939465522072e-02,-3.728699982166289728e-01,-5.461300015449523926e-01,-4.537599980831146240e-01,-1.437399983406066895e-01,1.435299962759017944e-01,4.920299947261809748e-01,4.754799902439116877e-01,3.854399919509888389e-02,-8.461999893188476562e-01,-1.102800011634826438e+00,-5.397199988365172230e-01,6.659200191497801624e-01,9.721300005912779651e-01,-4.587800055742264488e-02,-8.508799970149992509e-02,-1.608600020408630371e-01,-3.223799914121627808e-02,4.003799855709075928e-01,6.317499876022338867e-01,6.079199910163880505e-01,1.029499992728233199e-01,-2.390999943017959595e-01,6.075099855661391518e-02,1.695799976587295810e-01,-5.655400156974792480e-01,-5.289999842643737793e-01,-4.632399976253510077e-01,-4.706499874591826837e-01,-7.075399756431579590e-01,-8.136199712753294788e-01,4.333199858665465753e-01,8.641899824142456055e-01,9.410499930381776013e-01,9.536100029945372425e-01,-1.097000017762184004e-01,8.119399845600128174e-02,-1.719599962234497070e-01,-2.687799930572509211e-01,-1.683299988508224210e-01,3.847199976444243830e-01,5.802500247955322266e-01
-2.756199985742568970e-02,-3.398700058460235596e-01,-5.561299920082092285e-01,-5.029399991035462536e-01,-2.228800058364867887e-01,6.480699777603149414e-02,3.917300105094909668e-01,5.073800086975097656e-01,1.766999959945678711e-01,-7.491099834442137562e-01,-1.092399954795837402e+00,-7.869499921798706055e-01,4.551700055599213202e-01,9.239400029182434082e-01,-1.573700085282325745e-02,-5.282099917531012795e-02,-1.701299995183944980e-01,-1.198100000619888306e-01,2.955999970436096191e-01,6.055799722671507679e-01,6.219999790191649280e-01,7.848300039768218994e-02,-2.847000062465667725e-01,1.100799962878227234e-01,2.364200055599212369e-01,-5.141000151634216309e-01,-4.662899971008300781e-01,-3.363600075244903564e-01,-4.238100051879882257e-01,-7.479100227355955921e-01,-9.296200275421143688e-01,2.201700061559676846e-01,7.155299782752990723e-01,8.386899828910827637e-01,9.637899994850157581e-01,-8.925600349903105302e-02,1.318199932575226108e-01,-1.662400066852569580e-01,-2.673600018024444580e-01,-2.677899897098541260e-01,2.724100053310393732e-01,5.131800174713134766e-01
1.669400022365152836e-03,-3.003999888896942139e-01,-5.564699769020079456e-01,-5.439000129699707031e-01,-2.982000112533569336e-01,-8.392699994146822148e-03,2.790499925613403320e-01,5.229399800300598145e-01,3.108699917793273371e-01,-6.284999847412109375e-01,-1.072499990463256836e+00,-9.687700271606444202e-01,2.012100070714950562e-01,8.295400142669676624e-01,1.490100007504224604e-02,-1.319000031799078161e-02,-1.627400070428848267e-01,-1.923799961805343905e-01,1.744000017642974854e-01,5.591999888420104980e-01,6.286799907684326172e-01,5.043699964880943298e-02,-3.251399993896484375e-01,1.458799988031387329e-01,2.772400081157683771e-01,-4.443599879741669256e-01,-3.533399999141693115e-01,-1.695500016212463379e-01,-3.598800003528594416e-01,-7.564600110054016113e-01,-9.932900071144104004e-01,-9.922400116920469457e-03,5.236600041389464222e-01,6.856999993324279785e-01,9.779899716377256080e-01,-6.632199883460998535e-02,1.820700019598006925e-01,-1.442500054836273193e-01,-2.423000037670135498e-01,-3.378599882125854492e-01,1.358200013637542725e-01,4.099999964237213135e-01
3.065700083971023213e-02,-2.555199861526489258e-01,-5.464800000190734863e-01,-5.763300061225891113e-01,-3.667899966239929199e-01,-8.089300245046615601e-02,1.626800000667571744e-01,5.204700231552124023e-01,4.369699954986572266e-01,-4.834100008010863148e-01,-1.046700000762939453e+00,-1.056699991226196289e+00,-8.541200309991836548e-02,6.793699860572814941e-01,4.486300051212311485e-02,3.220000118017196655e-02,-1.391600072383880615e-01,-2.432100027799606601e-01,4.212599992752075889e-02,4.870899915695189875e-01,6.245700120925903320e-01,8.303600363433362788e-03,-3.594000041484832764e-01,1.655600070953369141e-01,2.888900041580199640e-01,-3.554700016975402832e-01,-2.044499963521957120e-01,2.760300040245055805e-02,-2.811299860477447510e-01,-7.314100265502929688e-01,-1.002099990844726340e+00,-2.493599951267241877e-01,2.960099875926971436e-01,4.814400076866148792e-01,9.856600165367127575e-01,-3.757200017571448586e-02,2.300699949264526367e-01,-1.080700010061264038e-01,-1.984300017356872281e-01,-3.716099858283997137e-01,-1.783600077033042908e-02,2.669900059700012207e-01
5.847499892115593650e-02,-2.068399935960769376e-01,-5.263000130653380237e-01,-6.000099778175354004e-01,-4.276300072669983465e-01,-2.399100065231322965e-01,5.417099967598915794e-02,4.998300075531005859e-01,5.513799786567687988e-01,-3.179999887943267822e-01,-9.768900275230407715e-01,-1.074300050735473633e+00,-3.837899863719940186e-01,4.736300110816956122e-01,7.305999845266342163e-02,8.119399845600128174e-02,-1.019399985671043396e-01,-2.687799930572509211e-01,-9.217599779367446899e-02,3.865799903869628906e-01,6.053000092506408691e-01,-2.307000011205672871e-02,-3.863799870014191229e-01,1.790300011634826383e-01,2.721300125122070312e-01,-2.492700070142745417e-01,-3.431899845600128174e-02,2.337899953126907626e-01,-1.908700019121170044e-01,-6.733000278472900391e-01,-9.682000279426573597e-01,-4.899100065231323242e-01,4.129400104284287193e-02,2.330799996852875033e-01,9.745399951934814453e-01,-7.697499822825192538e-03,2.742899954319000244e-01,-6.042199954390526512e-02,-1.421699970960617065e-01,-3.675999939441680353e-01,-1.750299930572509488e-01,8.597599714994431930e-02
8.416099846363066239e-02,-1.559000015258789062e-01,-4.955999851226807196e-01,-6.143400073051452637e-01,-4.802399873733521063e-01,-3.131400048732757013e-01,-3.811499848961830833e-02,4.603300094604492188e-01,6.493999958038330078e-01,-1.373299956321716586e-01,-9.002299904823302112e-01,-1.066300034523010476e+00,-6.587700247764588513e-01,2.161400020122528076e-01,9.842000156641005082e-02,1.318199932575226108e-01,-5.335899814963341453e-02,-2.673600018024444580e-01,-2.166199982166290561e-01,2.560299932956695557e-01,5.638599991798400879e-01,-5.387299880385398865e-02,-4.054999947547913153e-01,1.613499969244003296e-01,2.323700040578841886e-01,-1.290699988603591919e-01,1.443800032138824185e-01,4.174999892711640515e-01,-9.337700158357618851e-02,-5.885099768638609730e-01,-9.078400135040284313e-01,-7.176499962806701660e-01,-2.305600047111510953e-01,-4.865700006484984658e-02,9.302600026130676270e-01,2.212600037455558777e-02,3.132500052452087402e-01,-8.073000237345695496e-03,-7.762300223112104935e-02,-3.332499861717223566e-01,-3.160000145435333252e-01,-1.179300025105476796e-01
1.069099977612495422e-01,-1.045000031590461592e-01,-4.549100100994111218e-01,-6.189900040626524769e-01,-5.249699950218200684e-01,-3.803499937057495117e-01,-1.148499995470046997e-01,4.030700027942657471e-01,7.267199754714966931e-01,5.231900140643119812e-02,-7.903299927711487927e-01,-1.058799982070922852e+00,-8.645099997520446777e-01,-7.803300023078918457e-02,1.201499998569488248e-01,1.820700019598006925e-01,3.633999964222311540e-03,-2.423000037670135498e-01,-3.180800080299377441e-01,9.974599629640579224e-02,4.934999942779539905e-01,-8.309099823236466842e-02,-4.161500036716461182e-01,1.280599981546401700e-01,1.769600063562393188e-01,2.211499959230422974e-02,3.125300109386444092e-01,5.483400225639343262e-01,3.281299956142902374e-03,-4.833399951457977850e-01,-8.296800255775450550e-01,-9.098899960517885521e-01,-5.045700073242187500e-01,-3.446699976921080988e-01,8.411099910736083984e-01,5.075300112366676331e-02,3.459700047969818115e-01,5.197300016880034707e-02,-7.363299839198589325e-03,-2.782199978828430731e-01,-4.211300015449523926e-01,-3.183499872684478760e-01
